DropOut (group),DistanceToHanoi,DOB - Year (group),EntryGrade (group),Gender,Major (group),NumOfCheating,AttendanceRate,CoursePassRate,EnglishAverageGrade,FinalAverageGrade,Gain5-6GradeRate,Gain7-8GradeRate,Gain9-10GradeRate,LargerstTimeFailASubject,NumOfCourse/StudyYears,ReExamRate,ReStudyRate,TotalYearsStudy
0,160,1994,,1,1,0,0.756667513,0.742857143,6,4.98,0.314285714,0.057142857,0,3,16.21192893,0.057142857,0.166666667,2.15890411
1,70,1994,,1,1,0,0.813538335,0.620689655,5.433333333,4.127586207,0.448275862,0.034482759,0,0,14.05710491,0.172413793,0,2.063013699
0,0,1994,,1,1,0,0.98232767,1,7.36,8.348571429,0.057142857,0.257142857,0.4,1,16.08942066,0,0.029411765,2.175342466
0,63,1994,,1,1,0,0.970037453,1,6.1,7.040625,0.25,0.28125,0.03125,1,15.51128818,0,0.032258065,2.063013699
0,33,1994,,1,1,0,0.933333333,1,6.9,7.377777778,0.083333333,0.333333333,0.111111111,1,17.4501992,0.083333333,0.028571429,2.063013699
0,33,1994,,1,1,0,0.981180952,1,6.95,7.547222222,0.027777778,0.388888889,0,1,17.4501992,0.027777778,0.028571429,2.063013699
0,0,1994,,1,1,0,0.991594022,1,8.151219512,7.868571429,0.028571429,0.342857143,0.085714286,1,16.08942066,0.028571429,0.029411765,2.175342466
0,90,1994,,1,1,0,0.969375609,1,6.3,6.984615385,0.230769231,0.346153846,0.038461538,0,14.75894246,0.230769231,0,1.761643836
0,0,1994,,1,1,0,0.844435335,0.971428571,6.782022472,6.54,0.285714286,0.257142857,0,1,16.08942066,0.028571429,0.09375,2.175342466
0,0,1994,,1,1,0,0.99755907,1,8.56,8.274285714,0.057142857,0.114285714,0.257142857,1,16.08942066,0.028571429,0.029411765,2.175342466
0,92,1994,,1,1,0,0.990626831,1,8.56,8.605714286,0,0.142857143,0.4,1,16.35723432,0.028571429,0.029411765,2.139726027
0,49,1994,,1,1,0,0.986934936,1,5.65,6.503125,0.46875,0.0625,0.0625,1,15.51128818,0.03125,0.032258065,2.063013699
0,33,1994,,1,1,0,0.991725459,0.96875,6.183333333,7.090625,0.21875,0.3125,0.125,1,15.51128818,0.125,0.032258065,2.063013699
0,26,1994,,1,1,0,0.979792701,1,6.616666667,7.8625,0.09375,0.25,0.3125,1,15.51128818,0.03125,0.032258065,2.063013699
0,0,1994,,1,1,0,0.936868687,0.944444444,7.22,6.705555556,0.111111111,0.333333333,0.027777778,1,16.54911839,0.055555556,0.058823529,2.175342466
0,160,1993,,1,1,0,0.980662983,1,5.85,6.644444444,0.333333333,0.361111111,0,1,16.82458387,0.055555556,0.028571429,2.139726027
0,160,1994,,1,1,0,0.974192934,1,6.983333333,7.503225806,0.096774194,0.322580645,0.096774194,1,15.02656043,0,0.033333333,2.063013699
0,90,1994,,1,1,0,0.932768308,1,6.166666667,7.425806452,0.129032258,0.193548387,0.129032258,1,15.02656043,0.096774194,0.033333333,2.063013699
0,90,1994,,1,1,0,0.934863346,1,6.666666667,7.367741935,0.129032258,0.290322581,0.064516129,1,15.02656043,0.096774194,0.033333333,2.063013699
0,0,1994,,1,1,0,0.987442922,1,8.529268293,8.485714286,0.142857143,0.057142857,0.514285714,1,16.08942066,0.085714286,0.029411765,2.175342466
0,153,1994,,1,1,1,0.849463352,0.766666667,5.642857143,5.333333333,0.5,0,0,1,14.54183267,0.133333333,0.071428571,2.063013699
0,0,1994,,1,1,0,0.957970112,1,6.751219512,7.217142857,0.2,0.485714286,0.057142857,1,16.08942066,0,0.029411765,2.175342466
0,33,1994,,1,1,0,0.92648724,1,5.7,6.734375,0.34375,0.3125,0,1,15.51128818,0.03125,0.032258065,2.063013699
1,63,1994,,1,1,0,0.759140427,0.7,4.56,4.25,0.45,0.1,0,0,17.21698113,0.05,0,1.161643836
0,89,1994,,1,1,0,0.988154342,1,6.966666667,7.859375,0.15625,0.3125,0.1875,1,15.51128818,0.09375,0.032258065,2.063013699
0,89,1994,,1,1,0,0.919494345,0.96875,8.383333333,7.378125,0.09375,0.375,0.09375,1,15.51128818,0.03125,0.066666667,2.063013699
0,90,1994,,1,1,0,0.972838437,1,5.85,7.269230769,0.269230769,0.076923077,0.153846154,0,14.75894246,0.038461538,0,1.761643836
0,89,1994,,1,1,0,0.917564608,1,6.746601942,7.909375,0.1875,0.15625,0.40625,1,15.51128818,0.0625,0.032258065,2.063013699
0,26,1992,,1,1,0,0.877562642,0.741935484,5.775,5.274193548,0.548387097,0.032258065,0,2,13.95191122,0.193548387,0.192307692,2.221917808
0,218,1993,,1,1,1,0.898150372,0.568181818,5,4.285714286,0.363636364,0.068181818,0,3,15.33906399,0.045454545,0.466666667,2.868493151
0,0,1994,92,1,1,0,0.97022066,1,8.12,7.274285714,0.171428571,0.371428571,0.057142857,1,16.08942066,0,0.029411765,2.175342466
0,218,1994,94,1,1,0,0.905584847,1,6.44,6.628571429,0.342857143,0.285714286,0.028571429,1,16.35723432,0.085714286,0.029411765,2.139726027
0,302,1994,91,1,1,0,0.954290068,1,6.1,7.422580645,0.258064516,0.258064516,0.096774194,1,15.02656043,0.129032258,0.033333333,2.063013699
0,0,1994,92,1,1,1,0.923370915,0.914285714,6.84,6.311428571,0.228571429,0.228571429,0,1,16.67754569,0.028571429,0.166666667,2.098630137
0,0,1994,93,1,1,0,0.949521578,1,6.96,7.437142857,0.085714286,0.428571429,0.085714286,1,16.08942066,0.028571429,0.029411765,2.175342466
0,92,1994,94,1,1,0,0.799474277,0.774193548,7.18,5.535483871,0.258064516,0.129032258,0.032258065,2,14.48783611,0.129032258,0.107142857,2.139726027
0,92,1994,95,1,1,0,0.831949825,0.916666667,6.66,6.316666667,0.305555556,0.194444444,0.027777778,2,16.82458387,0.055555556,0.125,2.139726027
0,90,1994,98,1,1,1,0.878856671,0.888888889,5.7,5.955555556,0.37037037,0.111111111,0,1,13.0876494,0.148148148,0.038461538,2.063013699
0,0,1994,94,1,1,0,0.955331835,1,6.857746479,8.025714286,0.028571429,0.257142857,0.257142857,1,16.67754569,0.057142857,0.060606061,2.098630137
0,218,1994,98,1,1,0,0.875400682,0.961538462,5.65,6.319230769,0.384615385,0.192307692,0.038461538,1,12.04314721,0,0.04,2.15890411
0,302,1993,,1,1,0,0.877266877,0.896551724,5.8,5.944827586,0.448275862,0.103448276,0,1,17.88006757,0.172413793,0.035714286,1.621917808
1,0,1990,,1,1,0,0.804977473,0.416666667,5.225,3.441666667,0.25,0,0,1,8.390804598,0.166666667,0.090909091,1.430136986
1,0,1993,,1,1,0,0.541,0.75,3.05,4.725,0.5,0.25,0,0,11.77419355,0,0,0.339726027
1,153,1994,,1,1,0,0.831372549,1,5,5.76,0.8,0,0,0,10.54913295,0,0,0.473972603
0,0,1994,62,1,1,0,0.92657434,1,6.9,6.6875,0.25,0.34375,0,1,15.22816167,0,0.032258065,2.101369863
0,92,1993,54,1,1,0,0.966098467,1,6.2,7.151612903,0.129032258,0.419354839,0.064516129,1,15.02656043,0,0.033333333,2.063013699
0,33,1994,60,1,1,0,0.940309051,0.967741935,5.483333333,6.203225806,0.419354839,0.225806452,0,1,15.02656043,0.032258065,0.033333333,2.063013699
0,153,1994,81,1,1,0,0.931829624,0.896551724,5.25,6.248275862,0.24137931,0.172413793,0.034482759,1,13.48407643,0.103448276,0.074074074,2.150684932
0,0,1994,61,1,1,0,0.826612202,0.814814815,5.133333333,5.292592593,0.481481481,0.037037037,0,2,12.84876141,0.111111111,0.173913043,2.101369863
0,70,1994,66,1,1,0,0.891696451,0.896551724,5.685714286,6.075862069,0.482758621,0.172413793,0,1,14.05710491,0.068965517,0.074074074,2.063013699
0,0,1993,82,1,1,0,0.91733989,1,6.18,6.993103448,0.172413793,0.448275862,0,1,13.81853786,0,0.035714286,2.098630137
0,70,1993,77,1,1,0,0.925482369,0.9375,6.2,6.425,0.25,0.28125,0.03125,1,15.51128818,0.03125,0.066666667,2.063013699
1,92,1994,,1,1,0,0.871568627,1,5,6.16,0.2,0,0,0,10.54913295,0.2,0,0.473972603
0,153,1994,62,1,1,0,0.831990794,0.714285714,5.76,5.004761905,0.380952381,0.142857143,0,1,10.17928287,0.238095238,0.105263158,2.063013699
0,0,1994,62,1,1,0,0.897904227,1,7.3,7.155172414,0.068965517,0.551724138,0.034482759,1,13.81853786,0.034482759,0.035714286,2.098630137
0,0,1994,55,1,1,0,0.936682028,0.945945946,6.063380282,6.540540541,0.243243243,0.216216216,0.054054054,1,17.00881612,0.054054054,0.088235294,2.175342466
1,33,1990,,1,1,0,0.828947368,0.857142857,5.033333333,5.628571429,0.571428571,0,0,1,12.71144279,0,0.166666667,0.550684932
0,0,1994,84,1,1,0,0.9442959,0.956521739,6.566666667,6.169565217,0.347826087,0.173913043,0,1,10.46758105,0.130434783,0.045454545,2.197260274
0,217,1994,67,1,1,0,0.969830434,1,6.747887324,7.054545455,0.121212121,0.363636364,0.060606061,0,15.42253521,0.060606061,0,2.139726027
0,0,1993,58,1,1,1,0.965613972,0.964285714,5.825,6.332142857,0.392857143,0.178571429,0,1,13.32464146,0,0.037037037,2.101369863
0,0,1994,61,1,1,0,0.901270488,0.838709677,5.6,5.503225806,0.419354839,0.129032258,0,1,14.77154047,0.129032258,0.068965517,2.098630137
0,0,1993,60,1,1,1,0.9549955,0.903225806,6.214285714,5.974193548,0.35483871,0.096774194,0.032258065,1,14.75228162,0.064516129,0.148148148,2.101369863
0,70,1993,62,1,1,0,0.975660703,0.96875,6.516666667,6.646875,0.125,0.375,0,1,15.51128818,0.03125,0.066666667,2.063013699
1,0,1994,,1,1,0,0.834,0.75,5,4.35,0.5,0,0,0,11.77419355,0,0,0.339726027
1,92,1993,,1,1,0,0.93,1,5,5.6,1,0,0,0,7.604166667,0,0,0.263013699
0,0,1994,76,1,1,0,0.94502258,0.941176471,8.04,6.676470588,0.264705882,0.176470588,0.029411765,2,15.62972292,0.088235294,0.0625,2.175342466
1,49,1993,,1,1,0,0.817326733,0.555555556,2.5,3.944444444,0.222222222,0,0,1,12.44318182,0.111111111,0.125,0.723287671
0,79,1994,75,1,1,0,0.876490313,0.666666667,5.3,4.974074074,0.407407407,0.074074074,0,1,13.0876494,0.259259259,0.285714286,2.063013699
0,90,1993,58,1,1,0,0.93592202,0.837837838,5.666666667,5.635135135,0.540540541,0.108108108,0,2,17.93492696,0.189189189,0.121212121,2.063013699
0,92,1994,62,1,1,0,0.944770658,0.90625,5.514285714,5.95625,0.53125,0.09375,0,1,15.51128818,0.09375,0.103448276,2.063013699
0,90,1994,61,1,1,0,0.839225755,0.620689655,5.442857143,4.993103448,0.344827586,0.068965517,0,2,14.05710491,0.275862069,0.16,2.063013699
0,0,1994,71,1,1,0,0.959971535,0.972972973,6.433333333,7.278378378,0.162162162,0.351351351,0.108108108,1,17.00881612,0.027027027,0.057142857,2.175342466
0,0,1994,67,1,1,0,0.975946233,1,7.366666667,7.354545455,0.090909091,0.5,0.045454545,0,10.46936115,0,0,2.101369863
0,0,1994,,1,1,0,0.874541965,0.642857143,6.1,5.171428571,0.071428571,0.285714286,0,0,16.37820513,0,0,0.854794521
0,52,1994,62,1,1,0,0.891084559,0.740740741,5.585714286,5.425925926,0.444444444,0.111111111,0,1,13.0876494,0.111111111,0.173913043,2.063013699
0,0,1994,59,1,1,0,0.93439234,0.965517241,5.8,6.54137931,0.206896552,0.24137931,0,1,13.81853786,0.103448276,0.035714286,2.098630137
0,0,1994,66,1,1,0,0.864433671,0.96875,6.528571429,6.29375,0.3125,0.34375,0,1,15.22816167,0.0625,0.066666667,2.101369863
1,92,1994,,1,1,0,0.824282389,0.5,4.26,4.09,0.4,0,0,1,11.40625,0.1,0.25,0.876712329
0,218,1994,90,1,1,0,0.944006587,0.956521739,5.98,6.230434783,0.260869565,0.173913043,0.043478261,1,11.14873838,0.086956522,0.045454545,2.063013699
0,218,1993,66,1,1,1,0.826515764,0.75862069,4.9625,5.493103448,0.379310345,0.103448276,0,2,14.05710491,0.103448276,0.115384615,2.063013699
1,0,1994,,1,1,0,0.585714286,0,2.3,2.3,0,0,0,0,5.367647059,0,0,0.18630137
1,402,1994,,1,1,0,0,1,,5.7,1,0,0,0,9.125,0,0,0.109589041
0,0,1994,61,1,1,0,0.856859262,0.965517241,5.3,6.120689655,0.517241379,0.103448276,0.034482759,1,13.81853786,0.103448276,0.035714286,2.098630137
0,0,1993,53,1,1,0,0.968419148,0.928571429,5.7,6.925,0.321428571,0.178571429,0.142857143,1,13.32464146,0.035714286,0.037037037,2.101369863
0,26,1994,59,1,1,0,0.977052613,1,5.8,6.8,0.290322581,0.35483871,0.032258065,1,15.02656043,0,0.033333333,2.063013699
0,218,1994,72,1,1,0,0.961552646,0.935483871,6.283333333,6.419354839,0.322580645,0.161290323,0,1,15.02656043,0.129032258,0.068965517,2.063013699
0,153,1994,78,1,1,1,0.936552347,0.827586207,5.616666667,5.472413793,0.448275862,0.068965517,0,1,14.05710491,0.068965517,0.208333333,2.063013699
0,70,1994,85,1,1,0,0.901468545,0.923076923,6.044444444,6.517948718,0.230769231,0.205128205,0.076923077,2,17.92821159,0.076923077,0.147058824,2.175342466
0,52,1994,91,1,1,0,0.92181697,1,5.4,6.338709677,0.483870968,0.193548387,0,1,15.02656043,0.032258065,0.033333333,2.063013699
0,0,1994,78,1,1,0,0.903379388,0.971428571,6.566666667,6.717142857,0.142857143,0.285714286,0.028571429,1,16.08942066,0.085714286,0.029411765,2.175342466
0,0,1993,61,1,1,0,0.846099603,0.84375,6.028571429,5.54375,0.34375,0.15625,0,1,15.22816167,0.0625,0.066666667,2.101369863
0,90,1994,59,1,1,1,0.927812418,0.972222222,7.2,7.069444444,0.222222222,0.333333333,0.055555556,1,16.82458387,0,0.058823529,2.139726027
0,302,1994,60,1,1,0,0.919560595,0.818181818,5.566666667,5.713636364,0.318181818,0.318181818,0,1,10.66401062,0,0.157894737,2.063013699
0,49,1994,79,1,1,0,0.970764689,1,5.966666667,7.064516129,0.161290323,0.322580645,0.032258065,1,15.02656043,0.032258065,0.033333333,2.063013699
0,90,1993,59,1,1,1,0.937480822,0.838709677,5.5875,5.84516129,0.419354839,0.129032258,0,2,15.02656043,0.064516129,0.148148148,2.063013699
0,92,1993,83,1,1,0,0.902597403,1,6.550561798,7.18,0.142857143,0.4,0.057142857,1,16.35723432,0.114285714,0.09375,2.139726027
1,0,1994,,0,1,0,0.874,1,5.3,6.15,0.5,0.5,0,0,7.604166667,0,0,0.263013699
0,90,1994,79,1,1,2,0.847517123,0.888888889,4.8375,5.618518519,0.555555556,0.074074074,0,1,13.0876494,0.074074074,0.125,2.063013699
0,0,1994,81,1,1,0,0.896721922,0.944444444,5.77184466,6.5,0.333333333,0.361111111,0,1,16.54911839,0.055555556,0.090909091,2.175342466
0,111,1993,66,1,1,0,0.932716406,0.923076923,5.429126214,5.880769231,0.538461538,0.115384615,0.038461538,1,12.60292165,0.076923077,0.083333333,2.063013699
0,52,1993,65,1,1,0,0.946671746,1,6.133333333,6.725806452,0.290322581,0.419354839,0,1,15.02656043,0.064516129,0.033333333,2.063013699
1,0,1993,,1,1,0,0.818627451,0.4,,4.38,0.2,0.2,0,1,10.54913295,0,0.25,0.473972603
0,218,1994,70,1,1,0,0.993048281,1,5.883333333,6.858064516,0.225806452,0.193548387,0.096774194,1,15.02656043,0.096774194,0.033333333,2.063013699
0,0,1994,55,1,1,0,0.97752595,1,6.385714286,7.041935484,0.161290323,0.451612903,0.032258065,1,14.75228162,0.064516129,0.068965517,2.101369863
0,63,1994,83,1,1,0,0.856607948,0.875,5.85,5.840625,0.53125,0,0,1,14.82233503,0,0.066666667,2.15890411
0,111,1994,61,1,1,0,0.800190114,0.655172414,5.266666667,4.362068966,0.379310345,0.068965517,0,3,14.05710491,0.103448276,0.318181818,2.063013699
0,153,1994,60,1,1,0,0.999333397,1,6.26,7.1,0.290322581,0.258064516,0.096774194,1,15.02656043,0.064516129,0.033333333,2.063013699
0,0,1993,61,1,1,0,0.948202012,0.931034483,5.978688525,6.706896552,0.310344828,0.103448276,0.137931034,1,13.80052151,0.068965517,0.074074074,2.101369863
0,111,1994,83,1,1,1,0.953907816,0.96969697,5.65,6.993939394,0.272727273,0.303030303,0.151515152,1,15.99601594,0.03030303,0.064516129,2.063013699
0,0,1994,80,1,1,0,0.966030834,0.96875,5.2625,6.3375,0.375,0.25,0,1,15.22816167,0,0.103448276,2.101369863
0,0,1994,57,1,1,0,0.964968678,0.941176471,5.5,6.129411765,0.441176471,0.147058824,0,1,16.17992177,0.058823529,0.096774194,2.101369863
1,0,1992,,1,1,0,0.816812439,0.571428571,3.65,4.114285714,0.428571429,0,0,0,5.235655738,0,0,1.336986301
0,153,1994,91,1,1,0,0.837824183,0.805555556,5.8,5.419444444,0.444444444,0.027777778,0,2,17.4501992,0.083333333,0.161290323,2.063013699
0,90,1994,64,1,1,0,0.928431947,1,6.42,7.337142857,0.114285714,0.314285714,0.114285714,1,16.35723432,0,0.029411765,2.139726027
1,111,1994,,1,1,0,0.817647059,0.8,5,4.42,0.6,0,0,0,10.54913295,0.6,0,0.473972603
1,52,1995,,1,1,0,0.876973684,1,5.4,5.914285714,0.571428571,0,0,0,12.71144279,0.142857143,0,0.550684932
0,52,1994,57,1,1,0,0.93896918,0.896551724,5.585714286,6.148275862,0.344827586,0.103448276,0.034482759,1,13.43274112,0.103448276,0.115384615,2.15890411
0,33,1994,59,1,1,0,0.883258766,0.958333333,5.9,6.258333333,0.25,0.208333333,0,0,11.63346614,0.041666667,0,2.063013699
0,218,1993,56,1,1,0,0.909640523,0.757575758,5.3625,5.375757576,0.454545455,0.090909091,0,1,15.70404172,0.181818182,0.1,2.101369863
0,52,1994,55,1,1,0,0.945983517,1,6.033333333,6.451851852,0.333333333,0.185185185,0.037037037,0,13.0876494,0.037037037,0,2.063013699
0,0,1994,70,1,1,0,0.928603746,0.964285714,5.5875,6.114285714,0.535714286,0.071428571,0,1,13.32464146,0.035714286,0.037037037,2.101369863
1,0,1994,,1,1,0,0.8,1,6.9,6.6,0,0,0,0,7.604166667,0,0,0.263013699
1,52,1994,,1,1,0,0.500980392,0.6,4,3.26,0.6,0,0,0,10.54913295,0,0,0.473972603
0,26,1994,79,1,0,0,0.97776944,0.962962963,5.514285714,6.585185185,0.222222222,0.222222222,0,1,13.0876494,0,0.038461538,2.063013699
0,402,1994,69,1,1,0,0.901190897,0.954545455,6.2,6.022727273,0.590909091,0.181818182,0,0,10.66401062,0.136363636,0,2.063013699
0,92,1994,98,1,1,1,0.948062792,0.96969697,5.783333333,7.127272727,0.212121212,0.181818182,0.060606061,1,15.99601594,0.151515152,0.064516129,2.063013699
1,0,1994,,1,1,0,0.824271845,0.666666667,2.35,4.5,0.5,0,0,1,10.89552239,0.5,0.2,0.550684932
1,0,1994,,0,1,0,0.931066176,0.833333333,5.4,5.5,0.333333333,0.333333333,0,0,7.684210526,0,0,0.780821918
1,0,1994,,1,1,0,0,0,,0,0,0,0,0,24.33333333,0,0,0.04109589
0,92,1994,53,1,1,0,0.879992072,0.857142857,5.725,5.546428571,0.428571429,0.107142857,0,1,13.32464146,0.071428571,0.12,2.101369863
1,0,1994,,1,1,0,0.844,0.5,4.5,5.15,0.5,0,0,0,7.604166667,0,0,0.263013699
0,0,1994,79,1,1,0,0.969621466,1,6.711111111,6.95483871,0.161290323,0.419354839,0.032258065,1,14.75228162,0,0.068965517,2.101369863
0,0,1994,73,1,1,0,0.981811256,1,6.614285714,6.716129032,0.193548387,0.322580645,0.032258065,1,14.75228162,0.064516129,0.068965517,2.101369863
0,302,1994,79,1,1,1,0.927255751,0.870967742,5.457142857,5.625806452,0.580645161,0.129032258,0,2,15.02656043,0.096774194,0.148148148,2.063013699
0,0,1994,55,1,1,0,0.947071662,0.875,6.357142857,5.975,0.3125,0.1875,0,1,15.22816167,0.09375,0.103448276,2.101369863
0,63,1993,60,1,1,0,0.939629761,1,7.46,6.995454545,0.227272727,0.409090909,0,0,10.66401062,0,0,2.063013699
1,218,1994,,1,1,0,0.950980392,0.8,4,6.04,0.2,0.2,0,0,10.54913295,0,0,0.473972603
0,0,1994,59,1,1,0,0.945338539,1,5.657142857,6.174193548,0.548387097,0.129032258,0,1,14.75228162,0.032258065,0.068965517,2.101369863
0,33,1993,65,1,1,0,0.932766265,0.857142857,5.1625,5.775,0.642857143,0.035714286,0,1,13.32464146,0.178571429,0.076923077,2.101369863
0,111,1994,61,1,1,0,0.961416304,0.956521739,5.74,5.913043478,0.608695652,0.086956522,0,1,11.14873838,0.173913043,0.045454545,2.063013699
0,0,1994,67,1,1,0,0.976579134,0.894736842,6.546478873,6.673684211,0.210526316,0.236842105,0.078947368,1,17.46851385,0.078947368,0.085714286,2.175342466
0,0,1994,85,1,1,0,0.901962911,0.92,6.642857143,6.472,0.24,0.32,0,1,13.88888889,0.04,0.041666667,1.8
0,0,1994,55,1,1,0,0.837966712,0.866666667,6.028571429,5.736666667,0.3,0.266666667,0,0,14.27640157,0.066666667,0,2.101369863
0,0,1994,70,1,1,0,0.927197682,0.972222222,5.516666667,6.436111111,0.416666667,0.111111111,0.111111111,1,16.82458387,0.027777778,0.058823529,2.139726027
0,33,1994,64,1,1,0,0.864653523,0.909090909,5.75,6.357575758,0.333333333,0.121212121,0.121212121,1,15.285533,0,0.1,2.15890411
0,92,1993,,0,1,0,0.753016086,0.5,4.46,3.5875,0.375,0,0,1,7.934782609,0,0.333333333,1.008219178
0,127,1994,61,1,1,0,0.96103767,1,5.9,7.303448276,0.103448276,0.379310345,0.103448276,1,14.05710491,0,0.035714286,2.063013699
0,0,1994,55,1,1,0,0.921662496,0.965517241,5.8,6.531034483,0.379310345,0.275862069,0.034482759,1,13.81853786,0.206896552,0.035714286,2.098630137
1,0,1994,,1,1,0,0.934391904,0.928571429,5.8,6.185714286,0.357142857,0.071428571,0.071428571,0,16.37820513,0,0,0.854794521
0,216,1994,56,1,1,0,0.950131904,0.96969697,5.466666667,6,0.515151515,0.121212121,0,1,15.285533,0.151515152,0.064516129,2.15890411
0,33,1994,55,1,1,0,0.934276869,0.833333333,5.433333333,5.75,0.5,0,0,1,14.54183267,0.133333333,0.111111111,2.063013699
0,0,1994,63,1,1,0,0.853024496,0.864864865,6.033333333,5.881081081,0.378378378,0.108108108,0,1,17.00881612,0.081081081,0.088235294,2.175342466
1,0,1994,,1,1,0,1,1,5,6.35,0.5,0,0,0,7.604166667,0,0,0.263013699
0,89,1991,66,1,1,0,0.935631807,0.9,5.857142857,6.243333333,0.266666667,0.3,0,1,14.54183267,0.066666667,0.111111111,2.063013699
0,0,1994,65,1,1,0,0.928177321,0.942857143,6.42,6.6,0.257142857,0.228571429,0.028571429,1,16.08942066,0.085714286,0.09375,2.175342466
0,0,1994,69,1,1,0,0.860086641,0.931034483,5.98,6.217241379,0.379310345,0.206896552,0,1,13.81853786,0.103448276,0.035714286,2.098630137
0,218,1994,70,1,1,0,0.824189308,0.777777778,5.255555556,5.248148148,0.296296296,0.111111111,0,2,13.0876494,0.074074074,0.173913043,2.063013699
0,0,1994,79,1,1,0,0.946885374,0.971428571,7.28,6.64,0.228571429,0.314285714,0.028571429,1,16.08942066,0,0.029411765,2.175342466
0,92,1994,68,1,1,0,0.982192172,1,6.516666667,7.24516129,0.096774194,0.35483871,0.064516129,1,15.02656043,0,0.033333333,2.063013699
0,49,1994,58,1,0,0,0.958628145,0.888888889,5.55,5.92962963,0.407407407,0.185185185,0,1,13.0876494,0.148148148,0.038461538,2.063013699
1,218,1994,,1,1,0,0.816176471,0.8,5,4.32,0.6,0,0,0,10.54913295,0.2,0,0.473972603
0,63,1994,53,1,1,1,0.994512673,1,5.75,6.646875,0.3125,0.1875,0.0625,1,15.51128818,0.03125,0.032258065,2.063013699
0,0,1994,58,1,1,0,0.856410256,1,5.93592233,5.986363636,0.636363636,0.045454545,0,1,10.46936115,0.090909091,0.1,2.101369863
1,0,1994,,1,1,0,0.97,1,5,6.75,0,0,0,0,7.604166667,0,0,0.263013699
0,111,1994,68,1,1,0,0.93462843,1,5.25,6.222222222,0.5,0.277777778,0,0,8.725099602,0.111111111,0,2.063013699
0,48,1994,64,1,1,0,0.864776952,0.833333333,6.13125,5.483333333,0.566666667,0.1,0,1,14.54183267,0.133333333,0.2,2.063013699
0,89,1994,74,1,1,1,0.859903382,0.838709677,6.033333333,5.629032258,0.451612903,0.161290323,0,1,15.02656043,0.032258065,0.148148148,2.063013699
1,63,1994,,1,1,0,0.789569161,0.625,4.125,3.7,0.4375,0,0,0,15.01285347,0.125,0,1.065753425
0,0,1994,81,1,1,0,0.927245024,0.967741935,5.714285714,6.122580645,0.483870968,0.129032258,0,1,14.75228162,0.096774194,0.068965517,2.101369863
0,63,1993,57,1,1,0,0.927813163,0.911764706,5.742857143,5.867647059,0.5,0.058823529,0.029411765,1,15.47381546,0.088235294,0.096774194,2.197260274
0,0,1993,56,1,1,0,0.895923751,0.939393939,5.985714286,5.793939394,0.545454545,0.03030303,0,1,15.01870324,0.151515152,0.064516129,2.197260274
0,0,1994,85,1,1,0,0.941417692,1,7.76,7.751428571,0.057142857,0.457142857,0.114285714,1,16.08942066,0.028571429,0.029411765,2.175342466
0,90,1992,64,1,1,0,0.919972285,0.931034483,5.671428571,5.962068966,0.482758621,0.103448276,0,1,14.05710491,0.034482759,0.074074074,2.063013699
0,0,1994,56,1,1,0,0.958166333,0.909090909,5.428571429,6.536363636,0.333333333,0.212121212,0.060606061,1,15.70404172,0,0.064516129,2.101369863
0,79,1994,75,1,1,0,0.951264368,0.9375,6.04,6.61875,0.25,0.375,0,1,7.75564409,0,0.066666667,2.063013699
0,52,1993,76,1,1,1,0.968253968,0.964285714,6.083333333,6.564285714,0.321428571,0.321428571,0,1,12.96954315,0,0.037037037,2.15890411
0,218,1993,62,1,1,0,0.812877706,0.642857143,6,4.685714286,0.321428571,0.107142857,0,0,13.34203655,0.107142857,0,2.098630137
1,79,1994,,1,1,0,0.900662252,1,5.2,5.233333333,1,0,0,0,10.89552239,0.166666667,0,0.550684932
1,26,1994,,1,1,0,0.833333333,0.8,4,6.04,0.4,0.2,0,1,10.54913295,0,0.25,0.473972603
1,0,1994,,1,1,0,0.676470588,0.6,1.8,3.8,0.4,0,0,0,10.54913295,0.2,0,0.473972603
0,26,1994,57,1,1,1,0.920604251,0.689655172,5.05,5.24137931,0.448275862,0.103448276,0,1,14.05710491,0.103448276,0.16,2.063013699
0,218,1994,74,1,1,0,0.837776374,0.772727273,5.5,5.227272727,0.409090909,0.045454545,0,0,12.48833593,0.136363636,0,1.761643836
0,0,1994,50,1,1,0,0.970858383,0.96969697,5.542857143,6.03030303,0.484848485,0.060606061,0,1,15.70404172,0.090909091,0.064516129,2.101369863
0,0,1994,61,1,1,0,0.930482328,0.971428571,6.68,6.754285714,0.228571429,0.257142857,0.057142857,1,16.08942066,0.028571429,0.029411765,2.175342466
0,33,1993,60,1,1,0,0.959151855,0.85,5.257142857,6.16,0.45,0.1,0,1,9.517601043,0,0.111111111,2.101369863
0,70,1994,67,1,1,1,0.839466949,0.866666667,5.666666667,5.493333333,0.566666667,0.033333333,0,2,14.54183267,0.166666667,0.111111111,2.063013699
1,49,1993,,1,1,0,0.73960396,0.25,,2.25,0.25,0,0,1,10.06896552,0,0.333333333,0.397260274
1,0,1994,,1,1,0,0.552941176,0,0,0,0,0,0,0,9.864864865,0.5,0,0.202739726
0,0,1994,65,1,1,2,0.858758673,0.857142857,5.483333333,5.714285714,0.571428571,0.142857143,0,1,12.96954315,0.071428571,0.037037037,2.15890411
1,33,1994,,1,1,0,0.547058824,0.5,,2.75,0.5,0,0,0,10.42857143,0,0,0.191780822
